#SampleID	Metaphlan2_Analysis
d__Bacteria;Actinomycetota;Actinomycetia;Acidothermales;Acidothermaceae;PALSA-607;|p__Bacteria;Actinomycetota;Actinomycetia;Acidothermales;Acidothermaceae;PALSA-607;|c__Bacteria;Actinomycetota;Actinomycetia;Acidothermales;Acidothermaceae;PALSA-607;|o__Bacteria;Actinomycetota;Actinomycetia;Acidothermales;Acidothermaceae;PALSA-607;	1
d__Bacteria;Actinomycetota;Actinomycetia;Acidothermales;Acidothermaceae;PALSA-607;|p__Bacteria;Actinomycetota;Actinomycetia;Acidothermales;Acidothermaceae;PALSA-607;|c__Bacteria;Actinomycetota;Actinomycetia;Acidothermales;Acidothermaceae;PALSA-607;|o__Bacteria;Actinomycetota;Actinomycetia;Acidothermales;Acidothermaceae;PALSA-607;|f__Bacteria;Actinomycetota;Actinomycetia;Acidothermales;Acidothermaceae;PALSA-607;	1
d__Bacteria;Actinomycetota;Actinomycetia;Acidothermales;Acidothermaceae;PALSA-607;|p__Bacteria;Actinomycetota;Actinomycetia;Acidothermales;Acidothermaceae;PALSA-607;|c__Bacteria;Actinomycetota;Actinomycetia;Acidothermales;Acidothermaceae;PALSA-607;|o__Bacteria;Actinomycetota;Actinomycetia;Acidothermales;Acidothermaceae;PALSA-607;|f__Bacteria;Actinomycetota;Actinomycetia;Acidothermales;Acidothermaceae;PALSA-607;|g__Bacteria;Actinomycetota;Actinomycetia;Acidothermales;Acidothermaceae;PALSA-607;	1
d__Bacteria;Actinomycetota;Actinomycetia;Acidothermales;Acidothermaceae;PALSA-607;|p__Bacteria;Actinomycetota;Actinomycetia;Acidothermales;Acidothermaceae;PALSA-607;|c__Bacteria;Actinomycetota;Actinomycetia;Acidothermales;Acidothermaceae;PALSA-607;|o__Bacteria;Actinomycetota;Actinomycetia;Acidothermales;Acidothermaceae;PALSA-607;|f__Bacteria;Actinomycetota;Actinomycetia;Acidothermales;Acidothermaceae;PALSA-607;|g__Bacteria;Actinomycetota;Actinomycetia;Acidothermales;Acidothermaceae;PALSA-607;|s__Bacteria;Actinomycetota;Actinomycetia;Acidothermales;Acidothermaceae;PALSA-607;	1
d__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Dermatophilaceae;UBA4719;	1
d__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Dermatophilaceae;UBA4719;|p__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Dermatophilaceae;UBA4719;	1
d__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Dermatophilaceae;UBA4719;|p__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Dermatophilaceae;UBA4719;|c__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Dermatophilaceae;UBA4719;	1
d__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Dermatophilaceae;UBA4719;|p__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Dermatophilaceae;UBA4719;|c__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Dermatophilaceae;UBA4719;|o__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Dermatophilaceae;UBA4719;	1
d__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Dermatophilaceae;UBA4719;|p__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Dermatophilaceae;UBA4719;|c__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Dermatophilaceae;UBA4719;|o__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Dermatophilaceae;UBA4719;|f__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Dermatophilaceae;UBA4719;	1
d__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Dermatophilaceae;UBA4719;|p__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Dermatophilaceae;UBA4719;|c__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Dermatophilaceae;UBA4719;|o__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Dermatophilaceae;UBA4719;|f__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Dermatophilaceae;UBA4719;|g__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Dermatophilaceae;UBA4719;	1
d__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Dermatophilaceae;UBA4719;|p__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Dermatophilaceae;UBA4719;|c__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Dermatophilaceae;UBA4719;|o__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Dermatophilaceae;UBA4719;|f__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Dermatophilaceae;UBA4719;|g__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Dermatophilaceae;UBA4719;|s__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Dermatophilaceae;UBA4719;	1
d__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Kineosporiaceae;;	2
d__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Kineosporiaceae;;|p__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Kineosporiaceae;;	2
d__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Kineosporiaceae;;|p__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Kineosporiaceae;;|c__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Kineosporiaceae;;	2
d__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Kineosporiaceae;;|p__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Kineosporiaceae;;|c__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Kineosporiaceae;;|o__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Kineosporiaceae;;	2
d__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Kineosporiaceae;;|p__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Kineosporiaceae;;|c__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Kineosporiaceae;;|o__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Kineosporiaceae;;|f__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Kineosporiaceae;;	2
d__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Kineosporiaceae;;|p__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Kineosporiaceae;;|c__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Kineosporiaceae;;|o__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Kineosporiaceae;;|f__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Kineosporiaceae;;|g__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Kineosporiaceae;;	2
d__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Kineosporiaceae;;|p__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Kineosporiaceae;;|c__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Kineosporiaceae;;|o__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Kineosporiaceae;;|f__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Kineosporiaceae;;|g__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Kineosporiaceae;;|s__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Kineosporiaceae;;	2
d__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Galbitalea;	1
d__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Galbitalea;|p__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Galbitalea;	1
d__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Galbitalea;|p__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Galbitalea;|c__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Galbitalea;	1
d__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Galbitalea;|p__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Galbitalea;|c__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Galbitalea;|o__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Galbitalea;	1
d__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Galbitalea;|p__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Galbitalea;|c__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Galbitalea;|o__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Galbitalea;|f__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Galbitalea;	1
d__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Galbitalea;|p__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Galbitalea;|c__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Galbitalea;|o__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Galbitalea;|f__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Galbitalea;|g__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Galbitalea;	1
d__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Galbitalea;|p__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Galbitalea;|c__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Galbitalea;|o__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Galbitalea;|f__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Galbitalea;|g__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Galbitalea;|s__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Galbitalea;	1
d__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Lacisediminihabitans;	1
d__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Lacisediminihabitans;|p__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Lacisediminihabitans;	1
d__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Lacisediminihabitans;|p__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Lacisediminihabitans;|c__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Lacisediminihabitans;	1
d__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Lacisediminihabitans;|p__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Lacisediminihabitans;|c__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Lacisediminihabitans;|o__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Lacisediminihabitans;	1
d__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Lacisediminihabitans;|p__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Lacisediminihabitans;|c__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Lacisediminihabitans;|o__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Lacisediminihabitans;|f__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Lacisediminihabitans;	1
d__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Lacisediminihabitans;|p__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Lacisediminihabitans;|c__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Lacisediminihabitans;|o__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Lacisediminihabitans;|f__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Lacisediminihabitans;|g__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Lacisediminihabitans;	1
d__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Lacisediminihabitans;|p__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Lacisediminihabitans;|c__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Lacisediminihabitans;|o__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Lacisediminihabitans;|f__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Lacisediminihabitans;|g__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Lacisediminihabitans;|s__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Lacisediminihabitans;	1
d__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Leifsonia_B;	1
d__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Leifsonia_B;|p__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Leifsonia_B;	1
d__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Leifsonia_B;|p__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Leifsonia_B;|c__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Leifsonia_B;	1
d__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Leifsonia_B;|p__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Leifsonia_B;|c__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Leifsonia_B;|o__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Leifsonia_B;	1
d__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Leifsonia_B;|p__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Leifsonia_B;|c__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Leifsonia_B;|o__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Leifsonia_B;|f__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Leifsonia_B;	1
d__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Leifsonia_B;|p__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Leifsonia_B;|c__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Leifsonia_B;|o__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Leifsonia_B;|f__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Leifsonia_B;|g__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Leifsonia_B;	1
d__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Leifsonia_B;|p__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Leifsonia_B;|c__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Leifsonia_B;|o__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Leifsonia_B;|f__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Leifsonia_B;|g__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Leifsonia_B;|s__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Leifsonia_B;	1
d__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Microbacterium;	1
d__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Microbacterium;|p__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Microbacterium;	1
d__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Microbacterium;|p__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Microbacterium;|c__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Microbacterium;	1
d__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Microbacterium;|p__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Microbacterium;|c__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Microbacterium;|o__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Microbacterium;	1
d__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Microbacterium;|p__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Microbacterium;|c__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Microbacterium;|o__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Microbacterium;|f__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Microbacterium;	1
d__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Microbacterium;|p__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Microbacterium;|c__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Microbacterium;|o__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Microbacterium;|f__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Microbacterium;|g__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Microbacterium;	1
d__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Microbacterium;|p__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Microbacterium;|c__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Microbacterium;|o__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Microbacterium;|f__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Microbacterium;|g__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Microbacterium;|s__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Microbacterium;	1
d__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Rhodoglobus;	1
d__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Rhodoglobus;|p__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Rhodoglobus;	1
d__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Rhodoglobus;|p__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Rhodoglobus;|c__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Rhodoglobus;	1
d__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Rhodoglobus;|p__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Rhodoglobus;|c__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Rhodoglobus;|o__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Rhodoglobus;	1
d__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Rhodoglobus;|p__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Rhodoglobus;|c__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Rhodoglobus;|o__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Rhodoglobus;|f__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Rhodoglobus;	1
d__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Rhodoglobus;|p__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Rhodoglobus;|c__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Rhodoglobus;|o__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Rhodoglobus;|f__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Rhodoglobus;|g__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Rhodoglobus;	1
d__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Rhodoglobus;|p__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Rhodoglobus;|c__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Rhodoglobus;|o__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Rhodoglobus;|f__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Rhodoglobus;|g__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Rhodoglobus;|s__Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Microbacteriaceae;Rhodoglobus;	1
d__Bacteria;Actinomycetota;Actinomycetia;Euzebyales;Egibacteraceae;JACCXR01;	1
d__Bacteria;Actinomycetota;Actinomycetia;Euzebyales;Egibacteraceae;JACCXR01;|p__Bacteria;Actinomycetota;Actinomycetia;Euzebyales;Egibacteraceae;JACCXR01;	1
d__Bacteria;Actinomycetota;Actinomycetia;Euzebyales;Egibacteraceae;JACCXR01;|p__Bacteria;Actinomycetota;Actinomycetia;Euzebyales;Egibacteraceae;JACCXR01;|c__Bacteria;Actinomycetota;Actinomycetia;Euzebyales;Egibacteraceae;JACCXR01;	1
d__Bacteria;Actinomycetota;Actinomycetia;Euzebyales;Egibacteraceae;JACCXR01;|p__Bacteria;Actinomycetota;Actinomycetia;Euzebyales;Egibacteraceae;JACCXR01;|c__Bacteria;Actinomycetota;Actinomycetia;Euzebyales;Egibacteraceae;JACCXR01;|o__Bacteria;Actinomycetota;Actinomycetia;Euzebyales;Egibacteraceae;JACCXR01;	1
d__Bacteria;Actinomycetota;Actinomycetia;Euzebyales;Egibacteraceae;JACCXR01;|p__Bacteria;Actinomycetota;Actinomycetia;Euzebyales;Egibacteraceae;JACCXR01;|c__Bacteria;Actinomycetota;Actinomycetia;Euzebyales;Egibacteraceae;JACCXR01;|o__Bacteria;Actinomycetota;Actinomycetia;Euzebyales;Egibacteraceae;JACCXR01;|f__Bacteria;Actinomycetota;Actinomycetia;Euzebyales;Egibacteraceae;JACCXR01;	1
d__Bacteria;Actinomycetota;Actinomycetia;Euzebyales;Egibacteraceae;JACCXR01;|p__Bacteria;Actinomycetota;Actinomycetia;Euzebyales;Egibacteraceae;JACCXR01;|c__Bacteria;Actinomycetota;Actinomycetia;Euzebyales;Egibacteraceae;JACCXR01;|o__Bacteria;Actinomycetota;Actinomycetia;Euzebyales;Egibacteraceae;JACCXR01;|f__Bacteria;Actinomycetota;Actinomycetia;Euzebyales;Egibacteraceae;JACCXR01;|g__Bacteria;Actinomycetota;Actinomycetia;Euzebyales;Egibacteraceae;JACCXR01;	1
d__Bacteria;Actinomycetota;Actinomycetia;Euzebyales;Egibacteraceae;JACCXR01;|p__Bacteria;Actinomycetota;Actinomycetia;Euzebyales;Egibacteraceae;JACCXR01;|c__Bacteria;Actinomycetota;Actinomycetia;Euzebyales;Egibacteraceae;JACCXR01;|o__Bacteria;Actinomycetota;Actinomycetia;Euzebyales;Egibacteraceae;JACCXR01;|f__Bacteria;Actinomycetota;Actinomycetia;Euzebyales;Egibacteraceae;JACCXR01;|g__Bacteria;Actinomycetota;Actinomycetia;Euzebyales;Egibacteraceae;JACCXR01;|s__Bacteria;Actinomycetota;Actinomycetia;Euzebyales;Egibacteraceae;JACCXR01;	1
d__Bacteria;Actinomycetota;Actinomycetia;Euzebyales;JAHELV01;;	1
d__Bacteria;Actinomycetota;Actinomycetia;Euzebyales;JAHELV01;;|p__Bacteria;Actinomycetota;Actinomycetia;Euzebyales;JAHELV01;;	1
d__Bacteria;Actinomycetota;Actinomycetia;Euzebyales;JAHELV01;;|p__Bacteria;Actinomycetota;Actinomycetia;Euzebyales;JAHELV01;;|c__Bacteria;Actinomycetota;Actinomycetia;Euzebyales;JAHELV01;;	1
d__Bacteria;Actinomycetota;Actinomycetia;Euzebyales;JAHELV01;;|p__Bacteria;Actinomycetota;Actinomycetia;Euzebyales;JAHELV01;;|c__Bacteria;Actinomycetota;Actinomycetia;Euzebyales;JAHELV01;;|o__Bacteria;Actinomycetota;Actinomycetia;Euzebyales;JAHELV01;;	1
d__Bacteria;Actinomycetota;Actinomycetia;Euzebyales;JAHELV01;;|p__Bacteria;Actinomycetota;Actinomycetia;Euzebyales;JAHELV01;;|c__Bacteria;Actinomycetota;Actinomycetia;Euzebyales;JAHELV01;;|o__Bacteria;Actinomycetota;Actinomycetia;Euzebyales;JAHELV01;;|f__Bacteria;Actinomycetota;Actinomycetia;Euzebyales;JAHELV01;;	1
d__Bacteria;Actinomycetota;Actinomycetia;Euzebyales;JAHELV01;;|p__Bacteria;Actinomycetota;Actinomycetia;Euzebyales;JAHELV01;;|c__Bacteria;Actinomycetota;Actinomycetia;Euzebyales;JAHELV01;;|o__Bacteria;Actinomycetota;Actinomycetia;Euzebyales;JAHELV01;;|f__Bacteria;Actinomycetota;Actinomycetia;Euzebyales;JAHELV01;;|g__Bacteria;Actinomycetota;Actinomycetia;Euzebyales;JAHELV01;;	1
d__Bacteria;Actinomycetota;Actinomycetia;Euzebyales;JAHELV01;;|p__Bacteria;Actinomycetota;Actinomycetia;Euzebyales;JAHELV01;;|c__Bacteria;Actinomycetota;Actinomycetia;Euzebyales;JAHELV01;;|o__Bacteria;Actinomycetota;Actinomycetia;Euzebyales;JAHELV01;;|f__Bacteria;Actinomycetota;Actinomycetia;Euzebyales;JAHELV01;;|g__Bacteria;Actinomycetota;Actinomycetia;Euzebyales;JAHELV01;;|s__Bacteria;Actinomycetota;Actinomycetia;Euzebyales;JAHELV01;;	1
d__Bacteria;Actinomycetota;Actinomycetia;JACCUZ01;JACCUZ01;;	1
d__Bacteria;Actinomycetota;Actinomycetia;JACCUZ01;JACCUZ01;;|p__Bacteria;Actinomycetota;Actinomycetia;JACCUZ01;JACCUZ01;;	1
d__Bacteria;Actinomycetota;Actinomycetia;JACCUZ01;JACCUZ01;;|p__Bacteria;Actinomycetota;Actinomycetia;JACCUZ01;JACCUZ01;;|c__Bacteria;Actinomycetota;Actinomycetia;JACCUZ01;JACCUZ01;;	1
d__Bacteria;Actinomycetota;Actinomycetia;JACCUZ01;JACCUZ01;;|p__Bacteria;Actinomycetota;Actinomycetia;JACCUZ01;JACCUZ01;;|c__Bacteria;Actinomycetota;Actinomycetia;JACCUZ01;JACCUZ01;;|o__Bacteria;Actinomycetota;Actinomycetia;JACCUZ01;JACCUZ01;;	1
